User Id,Product Id,Rating(out of 5),Review Paragraph,Scrape Timestamp,Source
795171,68309,4,"Was a bit skeptical at first, but after using it for over a month, I can say it's disappointed. The instructions were a bit unclear, but I figured it out..",20-01-2025 14:08,Yelp
216169,99524,5,"Was a bit skeptical at first, but after using it for over a month, I can say it's thrilled. I wish it had more features, but it gets the job done..",20-01-2025 14:15,Etsy
749838,92164,5,"Honestly, for the price, I expected something better, but it turned out to be not happy. If you're considering buying this, I'd say go for it!.",20-01-2025 13:05,Etsy
435872,27785,5,"I've used it for a couple of weeks, and I regret buying it. I wish it had more features, but it gets the job done..",20-01-2025 13:12,Yelp
287370,94811,5,"If you're looking for functionality, this is thrilled. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:37,Yelp
332801,91871,5,"Was a bit skeptical at first, but after using it for over a month, I can say it's not happy. It works fine, but I expected better durability..",20-01-2025 14:17,AliExpress
148921,93124,4,"I bought this from Etsy, and I must say I'm thrilled with it. If you're considering buying this, I'd say go for it!.",20-01-2025 13:30,Yelp
360539,31127,4,"It's not happy to use, especially because of the display. It does exactly what it claims. No complaints..",20-01-2025 14:28,Yelp
182228,61217,5,"I got this as a gift, and it's satisfied. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:16,Yelp
205141,74556,5,"Was a bit skeptical at first, but after using it for a couple of weeks, I can say it's not happy. Customer service was helpful when I had a small issue..",20-01-2025 13:29,AliExpress
655817,91512,4,"Had some issues with connectivity, but overall, it's disappointed. Would definitely recommend to a friend..",20-01-2025 13:58,Yelp
561957,83104,5,"I bought this from Etsy, and I must say I'm not happy with it. Customer service was helpful when I had a small issue..",20-01-2025 13:15,Yelp
191784,86335,4,"The quality is mediocre, and the functionality works poorly. The color was slightly different from the pictures, but still nice..",20-01-2025 13:38,Yelp
981718,68605,5,"I've used it for over a month, and I believe it's a great deal. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:34,AliExpress
492237,37284,5,"I've used it for over a month, and I love it. Not sure if I would buy this again..",20-01-2025 13:36,AliExpress
359558,45816,5,"The quality is mediocre, and the durability works better than I thought. If you're considering buying this, I'd say go for it!.",20-01-2025 13:09,Etsy
580590,90846,5,"Honestly, for the price, I expected this level of quality, but it turned out to be not happy. The color was slightly different from the pictures, but still nice..",20-01-2025 14:24,AliExpress
516070,46941,4,"I've used it for over a month, and I think it's just okay. The color was slightly different from the pictures, but still nice..",20-01-2025 13:13,Etsy
528839,21063,1,"The quality is great, and the display works as expected. I wish it had more features, but it gets the job done..",20-01-2025 14:06,Yelp
626976,92238,5,"Was a bit skeptical at first, but after using it for several months, I can say it's not happy. Not sure if I would buy this again..",20-01-2025 13:23,Yelp
161122,62313,5,"Honestly, for the price, I expected this level of quality, but it turned out to be disappointed. It does exactly what it claims. No complaints..",20-01-2025 14:26,Etsy
303711,41274,4,"Honestly, for the price, I expected this level of quality, but it turned out to be impressed. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:43,Etsy
755754,91813,5,"I've used it for a few days, and I regret buying it. I wish it had more features, but it gets the job done..",20-01-2025 13:08,AliExpress
881224,27025,2,"Had some issues with shipping, but overall, it's frustrated. Not sure if I would buy this again..",20-01-2025 14:21,AliExpress
572987,45806,2,"Was a bit skeptical at first, but after using it for over a month, I can say it's thrilled. It does exactly what it claims. No complaints..",20-01-2025 13:45,AliExpress
294187,56882,5,"Had some issues with shipping, but overall, it's thrilled. If you're considering buying this, I'd say go for it!.",20-01-2025 13:42,AliExpress
120264,78245,4,"I got this as a gift, and it's disappointed. I wish it had more features, but it gets the job done..",20-01-2025 13:20,AliExpress
357618,24674,5,"I got this as a gift, and it's impressed. Would definitely recommend to a friend..",20-01-2025 14:14,Etsy
664705,40436,5,"It's impressed to use, especially because of the durability. I wish it had more features, but it gets the job done..",20-01-2025 13:59,AliExpress
774262,52190,5,"If you're looking for durability, this is disappointed. The color was slightly different from the pictures, but still nice..",20-01-2025 13:01,Yelp
334196,39474,5,"Was a bit skeptical at first, but after using it for several months, I can say it's frustrated. Not sure if I would buy this again..",20-01-2025 13:12,AliExpress
458938,23499,5,"I bought this from AliExpress, and I must say I'm satisfied with it. I wish it had more features, but it gets the job done..",20-01-2025 14:23,Etsy
226460,23211,5,"The quality is excellent, and the durability works poorly. The instructions were a bit unclear, but I figured it out..",20-01-2025 14:26,Yelp
159504,86391,5,"This is my fourth purchase from AliExpress, and as usual, frustrated. Shipping took longer than expected, but worth the wait..",20-01-2025 13:23,AliExpress
217427,18035,5,"The quality is mediocre, and the design works as expected. Would definitely recommend to a friend..",20-01-2025 14:05,AliExpress
124775,46126,5,"Honestly, for the price, I expected something better, but it turned out to be disappointed. I wish it had more features, but it gets the job done..",Invalid Date,AliExpress
949559,27441,5,"This is my third purchase from Yelp, and as usual, satisfied. Customer service was helpful when I had a small issue..",20-01-2025 13:04,Yelp
655382,20402,5,"I got this as a gift, and it's disappointed. Customer service was helpful when I had a small issue..",20-01-2025 13:39,Yelp
761055,59398,5,"I got this as a gift, and it's impressed. Not sure if I would buy this again..",20-01-2025 13:18,Yelp
479628,68868,1,"Honestly, for the price, I expected a premium experience, but it turned out to be frustrated. Customer service was helpful when I had a small issue..",20-01-2025 13:48,Yelp
684377,98359,5,"Had some issues with the build quality, but overall, it's thrilled. Shipping took longer than expected, but worth the wait..",20-01-2025 13:03,AliExpress
823416,50045,4,"The quality is mediocre, and the display works really well. Would definitely recommend to a friend..",20-01-2025 14:15,Yelp
132584,65041,5,"Honestly, for the price, I expected a premium experience, but it turned out to be frustrated. Customer service was helpful when I had a small issue..",20-01-2025 14:18,Etsy
712536,97807,5,"If you're looking for battery life, this is frustrated. The color was slightly different from the pictures, but still nice..",20-01-2025 13:53,AliExpress
569880,50030,5,"I bought this from Etsy, and I must say I'm satisfied with it. It works fine, but I expected better durability..",20-01-2025 13:42,Yelp
410669,73819,2,"This is my third purchase from Yelp, and as usual, impressed. Not sure if I would buy this again..",20-01-2025 14:23,Etsy
187106,78599,4,"This is my third purchase from Yelp, and as usual, thrilled. It works fine, but I expected better durability..",20-01-2025 14:10,AliExpress
464147,96991,5,"It's thrilled to use, especially because of the display. Would definitely recommend to a friend..",20-01-2025 13:10,Etsy
630905,48160,4,"I've used it for over a month, and I think it's just okay. Customer service was helpful when I had a small issue..",20-01-2025 13:39,AliExpress
760646,26309,1,"Had some issues with the build quality, but overall, it's thrilled. Would definitely recommend to a friend..",20-01-2025 14:17,AliExpress
777750,92496,5,"This is my fourth purchase from Etsy, and as usual, thrilled. It does exactly what it claims. No complaints..",20-01-2025 14:07,Etsy
450410,81592,1,"This is my third purchase from AliExpress, and as usual, not happy. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:29,Yelp
282477,88506,5,"I've used it for a couple of weeks, and I love it. Would definitely recommend to a friend..",20-01-2025 14:22,AliExpress
300732,91711,5,"Had some issues with shipping, but overall, it's disappointed. The color was slightly different from the pictures, but still nice..",20-01-2025 14:29,Yelp
843930,32844,5,"It's impressed to use, especially because of the design. The color was slightly different from the pictures, but still nice..",20-01-2025 13:21,Etsy
835842,70234,5,"If you're looking for sound quality, this is frustrated. If you're considering buying this, I'd say go for it!.",20-01-2025 13:39,Yelp
390147,66247,4,"Honestly, for the price, I expected something better, but it turned out to be disappointed. The instructions were a bit unclear, but I figured it out..",20-01-2025 14:29,AliExpress
859348,31339,5,"I got this as a gift, and it's disappointed. The instructions were a bit unclear, but I figured it out..",20-01-2025 13:21,Yelp
601327,38285,5,"I got this as a gift, and it's impressed. If you're considering buying this, I'd say go for it!.",20-01-2025 13:42,Etsy
809960,21588,4,"I bought this from AliExpress, and I must say I'm thrilled with it. The color was slightly different from the pictures, but still nice..",20-01-2025 14:04,AliExpress
988955,64444,5,"The quality is poor, and the design works better than I thought. Not sure if I would buy this again..",20-01-2025 14:05,Yelp
